"customerid","personid","salesorderid","totaldue"
16035,14956,74686,"5.514"
16036,3274,60920,"44.1779"
16036,3274,56405,"24.2879"
16038,11100,72762,"66.2779"
16038,11100,64755,"26.8184"
16043,14525,72474,"44.1779"
16043,14525,57923,"24.2879"
16045,3111,73382,"885.4697"
16045,3111,59089,"905.5254"
16045,3111,46864,"2410.6266"
16046,12833,72046,"820.2968"
16046,12833,60128,"859.0712"
16046,12833,46721,"2699.9018"
16050,7750,68578,"40.8408"
16050,7750,54013,"44.1779"
16051,5190,72661,"624.314"
16051,5190,49686,"2410.6266"
16052,14761,73876,"607.7279"
16052,14761,49613,"2410.6266"
16053,7896,73759,"820.2968"
16053,7896,59509,"915.4594"
16053,7896,46905,"2410.6266"
16054,14740,73381,"830.2307"
16054,14740,61981,"913.2383"
16054,14740,46750,"2410.6266"
16058,17692,70194,"34.2219"
16058,17692,57279,"8.0444"
16071,12164,74350,"40.432"
16071,12164,70395,"11.039"
16071,12164,66128,"62.9519"
16085,12844,61393,"79.0959"
16085,12844,59373,"62.9519"
16085,12844,52383,"16.5529"
16089,14161,69884,"103.2733"
16089,14161,69108,"74.687"
16089,14161,58328,"199.9829"
16096,2607,69109,"26.4869"
16096,2607,58656,"118.3234"
16096,2607,53704,"89.4608"
16097,3460,62329,"62.9519"
16097,3460,52489,"40.432"
16097,3460,51987,"11.039"
16098,19879,64355,"2591.1808"
16098,19879,51613,"835.7447"
16103,10693,63668,"2596.7279"
16103,10693,53443,"875.5357"
16106,13865,74632,"26.4869"
16106,13865,72205,"36.023"
16106,13865,59446,"111.5387"
16133,6969,74363,"62.9519"
16133,6969,73737,"76.2119"
16133,6969,52378,"42.9624"
16149,13460,66902,"77.3169"
16149,13460,62486,"40.432"
16149,13460,59109,"94.4554"
16155,7181,71074,"2696.7194"
16155,7181,50850,"2264.2536"
16156,13622,70806,"2535.964"
16156,13622,51079,"2264.2536"
16157,7320,69992,"2563.589"
16157,7320,50977,"2288.9187"
16158,18547,70152,"2563.589"
16158,18547,50857,"2264.2536"
16159,4571,73767,"2585.9542"
16159,4571,51020,"2288.9187"
16160,18692,60435,"657.4419"
16160,18692,50894,"2264.2536"
16161,4685,62863,"719.2998"
16161,4685,50954,"2264.2536"
16162,9224,70824,"164.0373"
16162,9224,62477,"40.432"
16163,13402,65734,"629.8169"
16163,13402,50858,"2288.9187"
16164,20722,66360,"651.9279"
16164,20722,50988,"2264.2536"
16165,11438,66774,"40.432"
16165,11438,61785,"49.9681"
16166,20559,68274,"42.9624"
16166,20559,52618,"77.3169"
16167,4920,73339,"77.3169"
16167,4920,64304,"36.023"
16168,19935,55183,"49.9681"
16168,19935,53079,"38.5535"
16169,17900,71985,"2602.2529"
16169,17900,50944,"2264.2536"
16170,12767,75093,"173.032"
16170,12767,64459,"35.6694"
16171,10844,57752,"79.0959"
16171,10844,55745,"35.6694"
16172,18609,68963,"101.1959"
16172,18609,63434,"104.3783"
16173,19338,59277,"13.1937"
16173,19338,53244,"34.5534"
16174,14051,60387,"53.0069"
16174,14051,55558,"102.1904"
16175,17184,75033,"43.0729"
16175,17184,63999,"34.5534"
16176,9019,72333,"2602.2529"
16176,9019,50768,"2264.2536"
16177,17297,62092,"104.3783"
16177,17297,59346,"42.9624"
16178,2826,71096,"77.3169"
16178,2826,56439,"42.9624"
16179,2450,71221,"41.1834"
16179,2450,66378,"38.5535"
16180,15873,72334,"2582.6834"
16180,15873,51069,"2264.2536"
16181,6284,73650,"40.432"
16181,6284,67842,"147.4844"
16182,13044,73415,"27.614"
16182,13044,58421,"65.1729"
16183,14044,57904,"27.614"
16183,14044,57697,"6.9394"
16184,19860,69950,"43.0729"
16184,19860,67209,"43.3381"
16185,9309,58289,"27.614"
16185,9309,56856,"4.409"
16187,13060,71394,"5.514"
16187,13060,63853,"33.0727"
16188,15208,74458,"62.9519"
16188,15208,71729,"44.1779"
16189,3042,72612,"44.1779"
16189,3042,60279,"72.8858"
16190,14847,72219,"79.5269"
16190,14847,54634,"8.0444"
16191,17737,74175,"24.2879"
16191,17737,68849,"5.514"
16192,10070,56932,"79.5269"
16192,10070,51907,"32.5754"
16193,19260,56822,"94.4554"
16193,19260,52994,"5.514"
16196,4170,65032,"2587.8769"
16196,4170,60624,"2709.5042"
16196,4170,47495,"2699.9018"
16197,15259,69737,"635.3529"
16197,15259,47579,"2410.6266"
16198,10964,61885,"94.4554"
16198,10964,57563,"32.5754"
16199,4243,64544,"2560.2519"
16199,4243,62928,"2673.0613"
16199,4243,47596,"2410.6266"
16200,9322,56728,"62.9519"
16200,9322,54914,"44.1779"
16201,11792,62541,"968.4773"
16201,11792,46848,"2410.6266"
16203,3078,68676,"2719.4382"
16203,3078,64865,"2538.4944"
16203,3078,49583,"2410.6266"
16204,4295,69987,"2634.3974"
16204,4295,65627,"2580.1419"
16204,4295,49717,"2699.9018"
16205,8062,70574,"2709.5042"
16205,8062,66020,"2560.2519"
16205,8062,49687,"2410.6266"
16206,11021,64897,"2586.7387"
16206,11021,63749,"2673.0613"
16206,11021,47845,"2699.9018"
16207,5180,65624,"2644.3313"
16207,5180,64677,"2640.9058"
16207,5180,47792,"2699.9018"
16213,9629,68237,"79.5269"
16213,9629,65341,"36.023"
16213,9629,61560,"55.2169"
16241,7483,66284,"77.339"
16241,7483,56832,"62.9519"
16243,3248,64995,"24.2879"
16243,3248,53419,"77.339"
16247,12176,62609,"50.7748"
16247,12176,62190,"16.5529"
16247,12176,61984,"38.5535"
16250,9352,74106,"2574.6279"
16250,9352,47233,"2410.6266"
16251,8582,73365,"24.2879"
16251,8582,57280,"5.514"
16252,14751,69880,"662.9779"
16252,14751,47812,"2410.6266"
16253,17275,70956,"596.689"
16253,17275,47747,"2410.6266"
16256,4597,65716,"5.514"
16256,4597,59858,"85.0519"
16259,9632,72595,"635.3529"
16259,9632,49672,"2410.6266"
16260,15074,63766,"905.5033"
16260,15074,47101,"2410.6266"
16261,18656,70646,"2676.9067"
16261,18656,66506,"2547.0029"
16261,18656,49791,"2699.9018"
16262,19905,73012,"2649.8453"
16262,19905,65961,"2618.8058"
16262,19905,49569,"2410.6266"
16263,5031,66641,"2669.6137"
16263,5031,66151,"2634.3974"
16263,5031,47890,"2699.9018"
16264,20467,71448,"24.2879"
16264,20467,71052,"44.1779"
16267,13123,71285,"656.3479"
16267,13123,47824,"2699.9018"
16268,20660,73119,"659.9723"
16268,20660,50109,"2410.6266"
16269,20015,72797,"659.9723"
16269,20015,47779,"2410.6266"
16270,7695,72144,"651.9058"
16270,7695,47933,"2410.6266"
16271,9017,73118,"630.9108"
16271,9017,47956,"2699.9018"
16272,9490,64185,"927.6254"
16272,9490,47304,"2410.6266"
16273,10072,72012,"687.2658"
16273,10072,50176,"2410.6266"
16275,8841,63957,"927.6254"
16275,8841,47119,"2699.9018"
16277,11396,63700,"915.4594"
16277,11396,47338,"2410.6266"
16278,16046,72451,"606.6229"
16278,16046,47847,"2699.9018"
16282,6327,61139,"26.8184"
16282,6327,57931,"44.1779"
16286,15755,72183,"2634.3974"
16286,15755,65754,"2602.2529"
16286,15755,49900,"2410.6266"
16287,2398,72007,"2604.7944"
16287,2398,47213,"2410.6266"
16288,13178,72740,"648.6019"
16288,13178,50171,"2410.6266"
16289,19960,73958,"659.6408"
16289,19960,50037,"2410.6266"
16290,16875,72011,"707.6973"
16290,16875,47891,"2410.6266"
16291,20661,51574,"2738.5657"
16291,20661,49975,"2699.9018"
16297,9757,69086,"2666.4313"
16297,9757,66946,"2535.964"
16297,9757,48186,"2410.6266"
16298,7137,67571,"2674.4757"
16298,7137,65562,"2650.8619"
16298,7137,48149,"2410.6266"
16300,18621,73550,"44.1779"
16300,18621,61341,"79.5269"
16305,4058,73047,"596.689"
16305,4058,48278,"2699.9018"
16306,6306,68990,"8.0444"
16306,6306,55206,"24.2879"
16307,12074,68860,"2634.3974"
16307,12074,66701,"2598.9158"
16307,12074,48110,"2410.6266"
16308,8696,73726,"2618.8058"
16308,8696,47138,"2410.6266"
16309,13886,67477,"2673.0613"
16309,13886,66767,"2552.5169"
16309,13886,48118,"2410.6266"
16310,18681,68825,"2560.2519"
16310,18681,51688,"1381.0732"
16310,18681,50101,"2699.9018"
16311,16978,51286,"891.4698"
16311,16978,47085,"2410.6266"
16313,3212,51180,"2809.2526"
16313,3212,48171,"2699.9018"
16314,5837,61404,"79.5269"
16314,5837,54168,"44.1779"
16316,12087,51485,"2738.4552"
16316,12087,48180,"2410.6266"
16317,20085,66382,"905.5254"
16317,20085,47235,"2410.6266"
16318,15937,65569,"927.6033"
16318,15937,47291,"2410.6266"
16321,3263,74236,"8.0444"
16321,3263,62911,"99.4169"
16324,12496,52482,"927.6033"
16324,12496,47330,"2699.9018"
16325,11850,71313,"183.7394"
16325,11850,68120,"5.514"
16327,10206,51663,"2725.2836"
16327,10206,48165,"2410.6266"
16328,9080,66579,"905.5254"
16328,9080,47192,"2410.6266"
16329,2449,66652,"915.7577"
16329,2449,47077,"2699.9018"
16331,8475,74911,"33.0727"
16331,8475,55413,"55.2169"
16331,8475,54114,"42.9624"
16332,13676,73718,"122.6108"
16332,13676,66892,"40.0784"
16338,11534,57193,"122.6108"
16338,11534,51884,"64.6094"
16339,4304,51338,"1238.1415"
16339,4304,51033,"2264.2536"
16341,11319,67966,"62.9519"
16341,11319,66516,"34.5644"
16342,2589,74190,"107.0966"
16342,2589,71564,"51.3494"
16343,20073,69723,"24.2879"
16343,20073,59657,"40.0784"
16345,2558,68608,"657.4419"
16345,2558,43797,"3953.9884"
16346,15698,73717,"34.5534"
16346,15698,56273,"6.9394"
16347,9511,73693,"2585.9542"
16347,9511,43830,"3953.9884"
16348,11118,73764,"2585.6669"
16348,11118,43774,"3953.9884"
16349,7910,73395,"2563.589"
16349,7910,43825,"3953.9884"
16350,3860,73766,"2569.0366"
16350,3860,43809,"3953.9884"
16351,4916,72254,"2535.964"
16351,4916,43709,"3953.9884"
16352,2674,72108,"2619.0931"
16352,2674,43760,"3953.9884"
16358,6033,67030,"4.409"
16358,6033,58559,"11.039"
16358,6033,56868,"37.5479"
16358,6033,54082,"44.189"
16370,16164,75077,"86.1016"
16370,16164,74427,"36.023"
16370,16164,72688,"24.2879"
16380,8148,72153,"136.9979"
16380,8148,62800,"79.5269"
16386,19190,64921,"99.4169"
16386,19190,64149,"44.1779"
16387,19411,73450,"44.1779"
16387,19411,66295,"60.7529"
16388,10337,51392,"2754.0136"
16388,10337,49896,"2410.6266"
16389,10269,56232,"2715.3497"
16389,10269,48103,"2410.6266"
16390,16826,55978,"2735.9248"
16390,16826,48247,"2410.6266"
16391,7794,51515,"2699.9018"
16391,7794,49925,"2410.6266"
16392,10500,67498,"2602.2529"
16392,10500,51921,"1381.0732"
16392,10500,49897,"2410.6266"
16393,4449,68408,"2646.4419"
16393,4449,55022,"1397.6482"
16393,4449,50088,"2410.6266"
16394,15028,51393,"2738.5657"
16394,15028,49964,"2410.6266"
16400,6760,51673,"2778.9977"
16400,6760,49926,"2699.9018"
16401,17725,70347,"8.0444"
16401,17725,69048,"104.9419"
16404,9529,69251,"2580.1419"
16404,9529,56838,"1352.3432"
16404,9529,50046,"2699.9018"
16405,3147,52680,"905.5254"
16405,3147,47238,"2699.9018"
16406,12946,52032,"1025.9815"
16406,12946,47130,"2410.6266"
16407,12271,68482,"891.4698"
16407,12271,47274,"2699.9018"
16408,10907,54671,"2775.0086"
16408,10907,50047,"2410.6266"
16409,9682,57803,"2742.4111"
16409,9682,48214,"2699.9018"
16410,14080,68096,"883.3591"
16410,14080,47264,"2699.9018"
16411,4062,57314,"2738.5657"
16411,4062,48520,"2410.6266"
16412,17470,56445,"2738.4552"
16412,17470,50054,"2699.9018"
16414,7555,58785,"2735.9248"
16414,7555,48548,"2699.9018"
16415,16047,56705,"2748.4997"
16415,16047,50509,"2699.9018"
16416,15207,56444,"2793.8047"
16416,15207,50450,"2699.9018"
16417,6113,68159,"905.5254"
16417,6113,47256,"2410.6266"
16420,6681,68202,"859.0712"
16420,6681,47245,"2410.6266"
16422,4137,61326,"2708.6865"
16422,4137,48521,"2410.6266"
16424,18470,67776,"2587.8769"
16424,18470,61469,"1342.4093"
16424,18470,50340,"2410.6266"
16425,2426,67581,"2566.1194"
16425,2426,64506,"1342.4093"
16425,2426,50502,"2410.6266"
16426,18297,69875,"2535.964"
16426,18297,66357,"1427.4501"
16426,18297,50629,"2410.6266"
16427,15145,52033,"876.7733"
16427,15145,47487,"2410.6266"
16428,6544,67774,"927.6033"
16428,6544,47588,"2410.6266"
16429,12970,62540,"2778.9977"
16429,12970,48704,"2699.9018"
16430,8484,57704,"2715.3497"
16430,8484,50552,"2410.6266"
16431,8037,57599,"2859.5632"
16431,8037,50371,"2410.6266"
16432,18205,60393,"2709.8357"
16432,18205,50494,"2410.6266"
16433,14532,59288,"2778.9977"
16433,14532,50424,"2410.6266"
16436,6489,61379,"2778.9977"
16436,6489,50840,"2410.6266"
16437,18386,60014,"8.0444"
16437,18386,54744,"44.1779"
16442,16283,62825,"2740.3337"
16442,16283,48517,"2699.9018"
16443,12182,74962,"68.4658"
16443,12182,74333,"5.514"
16444,18722,54204,"915.4594"
16444,18722,47627,"2699.9018"
16445,8644,70255,"883.4254"
16445,8644,47521,"2699.9018"
16446,6300,69956,"1007.1744"
16446,6300,47512,"2410.6266"
16447,4623,58846,"905.5033"
16447,4623,47649,"2410.6266"
16448,6167,68534,"2682.9953"
16448,6167,65960,"2538.4944"
16448,6167,48534,"2410.6266"
16449,19163,58615,"8.0444"
16449,19163,55003,"44.1779"
16451,5115,64905,"2708.6865"
16451,5115,48401,"2410.6266"
16452,8883,70319,"982.8423"
16452,8883,47484,"2410.6266"
16454,3848,56672,"8.0444"
16454,3848,52640,"44.1779"
16459,9930,55642,"44.1779"
16459,9930,52755,"8.0444"
16460,4693,71397,"44.1779"
16460,4693,60215,"8.0444"
16461,4956,71364,"932.5869"
16461,4956,47464,"2699.9018"
16464,17304,65919,"44.1779"
16464,17304,57275,"5.514"
16465,16573,69801,"915.4262"
16465,16573,47612,"2699.9018"
16466,12003,67157,"2699.9018"
16466,12003,48708,"2410.6266"
16467,20123,74714,"8.0444"
16467,20123,68367,"5.514"
16470,18117,57804,"927.6254"
16470,18117,47496,"2410.6266"
16475,4181,66031,"2754.0136"
16475,4181,48425,"2410.6266"
16476,20367,64249,"2799.9927"
16476,20367,50826,"2410.6266"
16479,19418,71297,"79.0959"
16479,19418,67713,"55.2169"
16479,19418,58676,"40.8408"
16480,17310,74588,"76.2119"
16480,17310,61040,"83.9469"
16481,12505,73586,"135.8708"
16481,12505,67423,"79.5048"
16482,10375,53004,"1332.0444"
16482,10375,43753,"3953.9884"
16483,19122,71266,"596.689"
16483,19122,43715,"3953.9884"
16484,2560,69926,"659.9723"
16484,2560,43791,"3953.9884"
16486,15502,74260,"40.0784"
16486,15502,53669,"85.0519"
16487,19280,62292,"54.1119"
16487,19280,59710,"26.8184"
16488,20100,74443,"124.2794"
16488,20100,54665,"132.5448"
16489,7884,57695,"26.8184"
16489,7884,54484,"97.7483"
16491,18211,64352,"2602.264"
16491,18211,51962,"830.2307"
16492,6768,74914,"101.6158"
16492,6768,69665,"43.0729"
16493,15377,73504,"683.9729"
16493,15377,43761,"3953.9884"
16494,6880,73241,"2633.1377"
16494,6880,43815,"3953.9884"
16495,13787,72417,"2678.4758"
16495,13787,43781,"3953.9884"
16496,12207,73923,"2632.0658"
16496,12207,43816,"3953.9884"
16497,20363,72764,"90.0133"
16497,20363,70958,"2.5305"
16497,20363,61391,"37.5479"
16497,20363,59160,"16.5529"
16506,8791,74952,"11.039"
16506,8791,61446,"67.4934"
16506,8791,55784,"34.2219"
16509,18975,70256,"901.0612"
16509,18975,47628,"2699.9018"
16511,11013,62205,"8.0444"
16511,11013,52134,"44.1779"
16512,17006,57965,"905.5254"
16512,17006,47650,"2699.9018"
16513,5559,63765,"2749.1185"
16513,5559,50763,"2410.6266"
16514,15940,52522,"1307.7344"
16514,15940,43745,"3953.9884"
16515,15798,54587,"1276.8054"
16515,15798,43777,"3953.9884"
16516,4351,54316,"1276.8054"
16516,4351,43782,"3953.9884"
16517,16362,54821,"1238.1415"
16517,16362,43710,"3953.9884"
16518,17360,55032,"1238.1415"
16518,17360,43766,"3953.9884"
16519,3645,55922,"1297.8004"
16519,3645,43817,"3953.9884"
16520,16488,55736,"1270.1644"
16520,16488,43724,"3953.9884"
16521,8440,55452,"1238.1415"
16521,8440,43798,"3953.9884"
16522,16300,55867,"1238.1415"
16522,16300,43735,"3953.9884"
16523,17649,55738,"1238.1415"
16523,17649,43806,"3953.9884"
16524,6665,56907,"1276.8054"
16524,6665,43772,"3953.9884"
16525,4926,57533,"1297.8004"
16525,4926,43763,"3953.9884"
16526,10934,59961,"1303.8669"
16526,10934,43773,"3953.9884"
16527,19328,60883,"1297.8004"
16527,19328,43740,"3953.9884"
16528,7498,60610,"1238.1415"
16528,7498,43818,"3953.9884"
16529,14487,60430,"1297.8004"
16529,14487,43716,"3953.9884"
16530,8797,72070,"905.5254"
16530,8797,47757,"2410.6266"
16531,12386,72738,"937.5373"
16531,12386,47931,"2699.9018"
16532,4203,66779,"2738.5657"
16532,4203,51021,"2699.9018"
16533,2518,66953,"2785.5172"
16533,2518,50917,"2410.6266"
16534,5895,68897,"2916.0287"
16534,5895,48684,"2410.6266"
16538,17620,67908,"2738.5657"
16538,17620,48795,"2410.6266"
16540,6752,71291,"2778.9977"
16540,6752,48897,"2410.6266"
16541,5372,72739,"935.3383"
16541,5372,47889,"2410.6266"
16542,18408,73983,"5.514"
16542,18408,61816,"44.1779"
16543,11461,65990,"15.4479"
16543,11461,62317,"44.1779"
16546,8048,72967,"944.7419"
16546,8048,47788,"2410.6266"
16547,5394,67496,"2715.3497"
16547,5394,50918,"2699.9018"
16548,10254,71160,"2699.9018"
16548,10254,50958,"2410.6266"
16549,13806,69874,"2748.4997"
16549,13806,49026,"2699.9018"
16550,7866,73044,"905.5254"
16550,7866,47758,"2410.6266"
16551,11403,71504,"2861.2981"
16551,11403,51011,"2699.9018"
16552,11032,70878,"2810.5012"
16552,11032,48808,"2699.9018"
16553,9566,59080,"905.5254"
16553,9566,47881,"2410.6266"
16554,16309,73111,"893.9008"
16554,16309,47955,"2410.6266"
16559,15432,73724,"2788.9316"
16559,15432,51041,"2410.6266"
16560,18402,73802,"2709.8357"
16560,18402,50959,"2410.6266"
16561,4141,73588,"937.5594"
16561,4141,47932,"2410.6266"
16562,12247,60777,"905.5254"
16562,12247,47904,"2410.6266"
16563,10361,61763,"54.1119"
16563,10361,52597,"15.4479"
16564,17749,64926,"8.0444"
16564,17749,58383,"138.114"
16565,20482,70162,"2674.4757"
16565,20482,66777,"2585.6669"
16565,20482,48988,"2699.9018"
16566,8932,71705,"2647.5358"
16566,8932,68784,"1357.8572"
16566,8932,51042,"2410.6266"
16567,2995,70085,"2634.3974"
16567,2995,66211,"2577.1694"
16567,2995,48839,"2699.9018"
16569,12256,51302,"1939.2529"
16569,12256,50931,"2410.6266"
16570,19937,51513,"1962.4469"
16570,19937,50874,"2699.9018"
16571,6027,73060,"14.2987"
16571,6027,59795,"44.1779"
16573,11271,73266,"905.5254"
16573,11271,47897,"2410.6266"
16574,11037,71593,"44.1779"
16574,11037,53902,"5.514"
16575,18973,65623,"2728.3003"
16575,18973,63960,"2590.0758"
16575,18973,47807,"2410.6266"
16579,18335,70054,"77.339"
16579,18335,61893,"30.8958"
16580,12152,63561,"2636.4748"
16580,12152,58189,"663.5083"
16580,12152,50961,"2699.9018"
16584,14511,62053,"146.9319"
16584,14511,52393,"44.1779"
16585,17959,66826,"2673.0613"
16585,17959,63506,"2574.6279"
16585,17959,47787,"2699.9018"
16587,18574,65034,"2650.8619"
16587,18574,57745,"2743.7482"
16587,18574,48910,"2410.6266"
16588,16080,65800,"2710.6092"
16588,16080,64545,"2607.7779"
16588,16080,48093,"2410.6266"
16589,16725,66545,"2673.0613"
16589,16725,64183,"2741.8144"
16589,16725,48273,"2699.9018"
16590,20365,64415,"54.1119"
16590,20365,59170,"132.5779"
16591,6892,70121,"146.9319"
16591,6892,60724,"5.514"
16593,5040,58269,"104.4004"
16593,5040,52821,"8.0444"
16594,18869,65609,"2688.5092"
16594,18869,63631,"2602.2529"
16594,18869,48218,"2699.9018"
16595,17657,65935,"2676.9067"
16595,17657,63371,"2538.4944"
16595,17657,48199,"2410.6266"
16596,9945,64618,"2547.0029"
16596,9945,50887,"2410.6266"
16598,4617,67129,"2644.3313"
16598,4617,64734,"2535.964"
16598,4617,48228,"2699.9018"
16599,6441,73462,"5.514"
16599,6441,60407,"159.6394"
16601,10388,70905,"8.0444"
16601,10388,57875,"87.2729"
16602,15097,65663,"8.0444"
16602,15097,64757,"77.339"
16603,1740,64072,"2636.4748"
16603,1740,59269,"2688.5092"
16603,1740,48859,"2410.6266"
16605,3348,73720,"43.0729"
16605,3348,54192,"30.1444"
16606,15605,64303,"38.5535"
16606,15605,63760,"35.6694"
16607,6467,72561,"2562.7823"
16607,6467,43727,"3953.9884"
16608,15572,71286,"33.139"
16608,15572,52414,"79.0959"
16609,19022,55560,"286.2945"
16609,19022,51971,"93.8698"
16610,10784,55744,"38.6529"
16610,10784,54262,"36.023"
16611,18539,71699,"36.023"
16611,18539,52885,"47.4377"
16612,9686,74077,"2563.589"
16612,9686,43764,"3953.9884"
16613,8881,64613,"104.3783"
16613,8881,54772,"38.5535"
16614,16636,70947,"35.6694"
16614,16636,64960,"42.9624"
16615,3205,61099,"62.9408"
16615,3205,55874,"42.9624"
16616,19123,72415,"2582.6834"
16616,19123,43746,"3953.9884"
16617,4878,66324,"100.0909"
16617,4878,52165,"77.3169"
16618,19632,72065,"41.1834"
16618,19632,64682,"42.9624"
16619,18924,62532,"33.139"
16619,18924,54108,"74.687"
16620,17515,72253,"2560.2519"
16620,17515,43783,"3953.9884"
16621,1741,66207,"41.1834"
16621,1741,65461,"40.432"
16622,19678,74969,"77.3169"
16622,19678,64121,"40.432"
16623,5070,72624,"2646.4419"
16623,5070,43792,"3953.9884"
16624,14897,73763,"2607.7779"
16624,14897,43703,"3953.9884"
16625,9258,61433,"49.9681"
16625,9258,56551,"40.432"
16626,14951,58291,"38.6529"
16626,14951,53627,"40.432"
16627,5851,61109,"38.5535"
16627,5851,52781,"33.139"
16628,16700,73644,"38.6529"
16628,16700,66089,"168.623"
16629,4984,72774,"2602.264"
16629,4984,43731,"3953.9884"
16630,9439,72416,"2646.4419"
16630,9439,43842,"3953.9884"
16631,3395,73692,"2566.1194"
16631,3395,43744,"3953.9884"
16632,11264,68347,"42.9624"
16632,11264,62754,"33.139"
16633,12140,74368,"33.139"
16633,12140,62479,"79.0959"
16634,11472,68896,"79.0959"
16634,11472,65565,"38.6529"
16635,2954,74874,"135.2631"
16635,2954,56387,"42.9624"
16636,14743,72775,"2601.6894"
16636,14743,43799,"3953.9884"
16637,17015,72708,"2566.1194"
16637,17015,44052,"3953.9884"
16638,17904,73075,"2647.5358"
16638,17904,43992,"3953.9884"
16639,15007,73470,"2574.6279"
16639,15007,43952,"3953.9884"
16640,13494,75065,"36.023"
16640,13494,56381,"77.3169"
16643,3845,57919,"77.339"
16643,3845,55783,"62.9519"
